imdb_title_id;original_title;year;genre;duration;country;director;actors;avg_vote;votes;avg_vote_weighted;budget;worlwide_gross_income;reviews_from_users;reviews_from_critics
tt0087268;Flashpoint;1984;Action, Crime, Drama;93;USA;William Tannen;Kris Kristofferson;6.5;2074;6.20;$ 10000000;$ 3854833;26;16
tt0087277;Footloose;1984;Drama, Music, Romance;107;USA;Herbert Ross;Kevin Bacon;6.6;68479;6.57;$ 8200000;$ 80035402;144;63
tt0087298;Friday the 13th: The Final Chapter;1984;Horror, Thriller;91;USA;Joseph Zito;Erich Anderson;6;43484;6.00;$ 2600000;$ 32980880;374;187
tt0087332;Ghostbusters;1984;Action, Comedy, Fantasy;105;USA;Ivan Reitman;Bill Murray;7.8;347267;7.78;$ 30000000;$ 296425473;559;259
tt0087337;Give My Regards to Broad Street;1984;Drama, Music;108;UK;Peter Webb;John Burgess;5.3;1366;5.78;$ 9000000;$ 1393501;42;7
tt0087344;Godzilla 1985;1985;Action, Horror, Sci-Fi;82;Japan;Koji Hashimoto;Raymond Burr;6.3;5874;6.20;$ 2000000;$ 4116395;69;61
tt0087363;Gremlins;1984;Comedy, Fantasy, Horror;106;USA;Joe Dante;Hoyt Axton;7.3;191971;7.28;$ 11000000;$ 153629030;320;246
tt0087365;Greystoke: The Legend of Tarzan, Lord of the Apes;1984;Adventure, Drama;143;UK, USA;Hugh Hudson;Ralph Richardson;6.4;17424;6.34;$ 30000000;$ 45858563;85;44
tt0087428;The Hotel New Hampshire;1984;Comedy, Drama;109;UK, Canada, USA;Tony Richardson;Rob Lowe;6;7673;6.00;$ 7500000;$ 5142858;66;13
tt0087451;The Ice Pirates;1984;Action, Adventure, Comedy;91;USA;Stewart Raffill;Robert Urich;5.7;9691;5.77;$ 9000000;$ 14255801;69;72
tt0087469;Indiana Jones and the Temple of Doom;1984;Action, Adventure;118;USA;Steven Spielberg;Harrison Ford;7.6;438049;7.59;$ 28000000;$ 333107271;677;163
tt0087482;Irreconcilable Differences;1984;Comedy, Drama, Romance;113;USA;Charles Shyer;Ryan O'Neal;5.8;2821;5.90;$ 6000000;$ 12414210;31;21
tt0087507;Johnny Dangerously;1984;Comedy, Crime;90;USA;Amy Heckerling;Michael Keaton;6.6;13024;6.49;$ 9000000;$ 17124395;68;24
tt0087538;The Karate Kid;1984;Action, Drama, Family;126;USA;John G. Avildsen;Ralph Macchio;7.2;171512;7.18;$ 8000000;$ 91119319;295;104
tt0087544;Kaze no tani no Naushika;1984;Animation, Adventure, Fantasy;117;Japan;Hayao Miyazaki;Sumi Shimamoto;8.1;144986;8.06;$ 1000000;$ 8734155;240;129
tt0087553;The Killing Fields;1984;Biography, Drama, History;141;UK;Roland Joffé;Sam Waterston;7.8;50542;7.70;$ 14400000;$ 34700291;210;76
tt0087597;The Last Starfighter;1984;Action, Adventure, Sci-Fi;101;USA;Nick Castle;Kay E. Kuter;6.8;37524;6.74;$ 15000000;$ 28733290;166;87
tt0087718;Micki + Maude;1984;Comedy, Romance;118;USA;Blake Edwards;Dudley Moore;6;2656;6.00;$ 15100000;$ 26080861;17;6
tt0087722;Mike's Murder;1984;Drama, Mystery, Thriller;109;USA;James Bridges;Debra Winger;5.8;786;5.96;$ 6300000;$ 1059966;21;10
tt0087727;Missing in Action;1984;Action, Adventure, Drama;101;USA;Joseph Zito;Chuck Norris;5.5;13514;5.59;$ 2550000;$ 22812411;89;54
tt0087746;Mortuary;1983;Horror;91;USA;Howard Avedis;Mary Beth McDonough;5.2;1642;5.72;$ 250000;$ 4319001;51;41
tt0087747;Moscow on the Hudson;1984;Comedy, Drama, Romance;115;USA;Paul Mazursky;Robin Williams;6.5;10685;6.39;$ 13000000;$ 25068724;52;15
tt0087751;Mrs. Soffel;1984;Drama, Romance;110;USA;Gillian Armstrong;Diane Keaton;6.1;2936;6.05;$ 11000000;$ 4385312;25;6
tt0087763;My Brother's Wedding;1983;Drama;115;USA;Charles Burnett;Everett Silas;7.2;761;6.24;$ 50000;$ 26177;7;28
tt0087781;The Natural;1984;Drama, Sport;138;USA;Barry Levinson;Robert Redford;7.5;43216;7.40;$ 28000000;$ 47951979;212;63
tt0087799;Night of the Comet;1984;Comedy, Horror, Sci-Fi;95;USA;Thom Eberhardt;Robert Beltran;6.4;17971;6.34;$ 700000;$ 14418922;194;154
tt0087800;A Nightmare on Elm Street;1984;Horror;91;USA;Wes Craven;John Saxon;7.5;200307;7.48;$ 1800000;$ 25504513;791;216
tt0087843;Once Upon a Time in America;1984;Crime, Drama;229;USA, Italy;Sergio Leone;Robert De Niro;8.4;302317;8.38;$ 30000000;$ 5472914;688;131
tt0087892;A Passage to India;1984;Adventure, Drama, History;164;UK, USA;David Lean;Judy Davis;7.3;16653;7.10;$ 16000000;$ 27201244;106;49
tt0087910;The Philadelphia Experiment;1984;Adventure, Drama, Romance;102;USA;Stewart Raffill;Michael Paré;6.1;13857;6.08;$ 21000000;$ 8103330;68;35
tt0087928;Police Academy;1984;Comedy;96;USA;Hugh Wilson;Steve Guttenberg;6.7;111491;6.68;$ 4500000;$ 81198894;170;62
tt0087932;The Pope of Greenwich Village;1984;Action, Comedy, Crime;121;USA;Stuart Rosenberg;Eric Roberts;6.7;7664;6.50;$ 8000000;$ 6836201;56;25
tt0087951;Protocol;1984;Comedy;96;USA;Herbert Ross;Goldie Hawn;5.5;4430;5.70;$ 12000000;$ 26186631;30;10
tt0087957;Purple Rain;1984;Drama, Music, Romance;111;USA;Albert Magnoli;Prince;6.6;19104;6.52;$ 7200000;$ 70261906;122;82
tt0087968;Racing with the Moon;1984;Comedy, Drama, Romance;108;USA;Richard Benjamin;Sean Penn;6.7;4031;6.40;$ 6500000;$ 6045647;29;10
tt0087980;The Razor's Edge;1984;Drama, Romance, War;128;UK, USA;John Byrum;Bill Murray;6.6;4890;6.37;$ 13000000;$ 6551987;117;18
tt0087985;Red Dawn;1984;Action, Drama;114;USA;John Milius;Patrick Swayze;6.4;50449;6.38;$ 17000000;$ 38376497;403;112
tt0087995;Repo Man;1984;Action, Comedy, Crime;92;USA;Alex Cox;Harry Dean Stanton;6.9;33119;6.83;$ 1500000;$ 129000;181;150
tt0088000;Revenge of the Nerds;1984;Comedy;90;USA;Jeff Kanew;Robert Carradine;6.6;47947;6.56;$ 8000000;$ 40874452;140;68
tt0088001;Rhinestone;1984;Comedy, Music;111;USA;Bob Clark;Sylvester Stallone;3.9;6731;4.55;$ 28000000;$ 21435321;60;17
tt0088007;The River;1984;Drama;124;USA;Mark Rydell;Mel Gibson;6.3;6225;6.20;$ 18000000;$ 11489982;17;18
tt0088011;Romancing the Stone;1984;Action, Adventure, Comedy;106;Mexico, USA;Robert Zemeckis;Michael Douglas;6.9;80975;6.87;$ 10000000;$ 86572238;148;80
tt0088103;Sheena;1984;Adventure, Fantasy;117;UK, USA;John Guillermin;Tanya Roberts;4.9;4274;5.35;$ 25000000;$ 5778353;55;28
tt0088117;Silent Night, Deadly Night;1984;Horror, Thriller;79;USA;Charles E. Sellier Jr.;Lilyan Chauvin;5.9;13093;5.92;$ 1065000;$ 2491460;208;237
tt0088128;Sixteen Candles;1984;Comedy, Romance;93;USA;John Hughes;Molly Ringwald;7.1;102767;7.07;$ 6500000;$ 23686027;212;95
tt0088146;A Soldier's Story;1984;Crime, Drama, Mystery;101;USA;Norman Jewison;Howard E. Rollins Jr.;7.2;8609;6.89;$ 6000000;$ 21821347;59;28
tt0088161;Splash;1984;Comedy, Fantasy, Romance;111;USA;Ron Howard;Tom Hanks;6.2;67766;6.19;$ 8000000;$ 69821334;120;45
tt0088170;Star Trek III: The Search for Spock;1984;Action, Adventure, Sci-Fi;105;USA;Leonard Nimoy;William Shatner;6.7;73295;6.67;$ 17000000;$ 76471046;221;85
tt0088172;Starman;1984;Romance, Sci-Fi;115;USA;John Carpenter;Jeff Bridges;7;41736;6.93;$ 22000000;$ 28744356;158;102
tt0088184;Stranger than Paradise;1984;Comedy, Drama;89;USA, West Germany;Jim Jarmusch;John Lurie;7.5;33805;7.38;$ 90000;$ 2436000;122;75
tt0088194;Streets of Fire;1984;Action, Crime, Drama;93;USA;Walter Hill;Michael Paré;6.7;17552;6.60;$ 14500000;$ 8089290;195;112
tt0088206;Supergirl;1984;Action, Adventure, Fantasy;124;UK;Jeannot Szwarc;Faye Dunaway;4.4;18268;4.63;$ 35000000;$ 14296438;176;94
tt0088213;Swing Shift;1984;Drama, Romance, War;100;USA;Jonathan Demme;Goldie Hawn;5.9;4189;5.94;$ 15000000;$ 6650206;34;16
tt0088242;Teachers;1984;Comedy, Drama;107;USA;Arthur Hiller;Nick Nolte;6.1;3800;6.06;$ 9000000;$ 27774237;39;19
tt0088247;The Terminator;1984;Action, Sci-Fi;107;UK, USA;James Cameron;Arnold Schwarzenegger;8;784356;7.99;$ 6400000;$ 78680331;893;235
tt0088256;Thief of Hearts;1984;Drama, Thriller, Crime;100;USA;Douglas Day Stewart;Steven Bauer;5.8;1544;5.93;$ 9000000;$ 10435015;23;9
tt0088258;This Is Spinal Tap;1984;Comedy, Music;82;USA;Rob Reiner;Rob Reiner;7.9;126671;7.86;$ 2500000;$ 4736202;370;86
tt0088286;Top Secret!;1984;Comedy, Music;90;UK, USA;Jim Abrahams;Val Kilmer;7.2;58881;7.14;$ 9000000;$ 20458340;182;46
tt0088323;Die unendliche Geschichte;1984;Adventure, Drama, Family;102;West Germany;Wolfgang Petersen;Barret Oliver;7.4;129458;7.37;$ 27000000;$ 20251411;350;126
tt0088326;Unfaithfully Yours;1984;Comedy, Music, Romance;96;USA;Howard Zieff;Dudley Moore;6;2425;6.00;$ 12000000;$ 19928200;18;9
tt0088680;After Hours;1985;Comedy, Crime, Drama;97;USA;Martin Scorsese;Griffin Dunne;7.7;56815;7.61;$ 4500000;$ 10609321;228;113
tt0088683;Agnes of God;1985;Drama, Mystery;98;USA;Norman Jewison;Jane Fonda;6.6;6627;6.41;$ 10000000;$ 25627836;52;30
tt0088708;American Ninja;1985;Action, Adventure, Romance;95;USA, Philippines;Sam Firstenberg;Michael Dudikoff;5.5;13583;5.59;$ 1000000;$ 10499694;87;77
tt0088763;Back to the Future;1985;Adventure, Comedy, Sci-Fi;116;USA;Robert Zemeckis;Michael J. Fox;8.5;1027330;8.49;$ 19000000;$ 388774684;1202;246
tt0088814;The Black Cauldron;1985;Animation, Action, Adventure;80;USA, UK;Ted Berman;Grant Bardsley;6.4;30569;6.36;$ 44000000;$ 21288692;154;75
tt0088846;Brazil;1985;Drama, Sci-Fi;132;UK, USA;Terry Gilliam;Jonathan Pryce;7.9;184457;7.87;$ 15000000;$ 9947816;584;250
tt0088847;The Breakfast Club;1985;Comedy, Drama;97;USA;John Hughes;Emilio Estevez;7.9;348873;7.88;$ 1000000;$ 51538286;879;156
tt0088850;Brewster's Millions;1985;Comedy;102;USA;Walter Hill;Richard Pryor;6.5;34864;6.46;$ 20000000;$ 45833132;70;45
tt0088851;The Bride;1985;Fantasy, Horror, Romance;118;UK, USA;Franc Roddam;Sting;5.4;2835;5.71;$ 13000000;$ 3558669;47;23
tt0088885;The Care Bears Movie;1985;Animation, Adventure, Comedy;77;Canada, USA;Arna Selznick;Mickey Rooney;5.7;5095;5.81;$ 2000000;$ 22934622;40;12
tt0088889;Cat's Eye;1985;Comedy, Horror, Thriller;94;USA, Netherlands;Lewis Teague;Drew Barrymore;6.3;22311;6.26;$ 7000000;$ 13086298;111;96
tt0088915;A Chorus Line;1985;Drama, Music, Musical;113;USA;Richard Attenborough;Michael Blevins;6.2;8991;6.15;$ 27000000;$ 14202899;95;32
tt0088930;Clue;1985;Comedy, Crime, Mystery;94;USA;Jonathan Lynn;Eileen Brennan;7.3;78800;7.25;$ 15000000;$ 14643997;396;56
tt0088933;Cocoon;1985;Comedy, Drama, Sci-Fi;117;USA;Ron Howard;Don Ameche;6.7;56333;6.66;$ 17500000;$ 85313124;94;57
tt0088936;Code of Silence;1985;Action, Crime, Drama;101;USA;Andrew Davis;Chuck Norris;6.1;6741;6.07;$ 7000000;$ 20345361;61;46
tt0088939;The Color Purple;1985;Drama;154;USA;Steven Spielberg;Danny Glover;7.8;76504;7.73;$ 15000000;$ 98467863;237;82
tt0088944;Commando;1985;Action, Adventure, Thriller;90;USA;Mark L. Lester;Arnold Schwarzenegger;6.7;143443;6.69;$ 10000000;$ 57491000;498;150
tt0088967;Crimewave;1985;Comedy, Crime, Horror;83;USA;Sam Raimi;Louise Lasser;5.7;5036;5.81;$ 3000000;$ 5101;58;37
tt0088993;Day of the Dead;1985;Horror, Thriller;96;USA;George A. Romero;Lori Cardille;7.2;61875;7.14;$ 3500000;$ 5000000;454;131
tt0089003;Death Wish 3;1985;Action, Crime, Drama;92;USA, Canada;Michael Winner;Charles Bronson;5.9;13739;5.92;$ 9000000;$ 16116878;195;82
tt0089015;Desert Hearts;1985;Drama, Romance;91;USA;Donna Deitch;Helen Shaver;7;4992;6.62;$ 1250000;$ 2492088;50;22
tt0089017;Desperately Seeking Susan;1985;Comedy, Drama;104;USA;Susan Seidelman;Rosanna Arquette;6;20579;6.00;$ 4500000;$ 27398584;73;31
tt0089092;Enemy Mine;1985;Action, Adventure, Drama;108;USA, West Germany, UK;Wolfgang Petersen;Dennis Quaid;6.9;42752;6.84;$ 40000000;$ 12303411;140;78
tt0089114;Explorers;1985;Adventure, Comedy, Family;109;USA;Joe Dante;Ethan Hawke;6.6;19374;6.52;$ 25000000;$ 9873044;100;57
tt0089118;F/X;1986;Action, Thriller;109;USA;Robert Mandel;Bryan Brown;6.7;17214;6.60;$ 10000000;$ 20603715;59;40
tt0089139;Fever Pitch;1985;Drama;96;USA;Richard Brooks;Ryan O'Neal;4.1;235;5.86;$ 7000000;$ 618847;6;7
tt0089155;Fletch;1985;Comedy, Crime, Mystery;98;USA;Michael Ritchie;Chevy Chase;6.9;46684;6.85;$ 8000000;$ 59612888;126;71
tt0089173;Friday the 13th: A New Beginning;1985;Horror, Mystery, Thriller;92;USA;Danny Steinmann;Anthony Barrile;4.8;32655;4.90;$ 2200000;$ 21930418;390;152
tt0089175;Fright Night;1985;Fantasy, Horror, Thriller;106;USA;Tom Holland;Chris Sarandon;7.1;58258;7.05;$ 9000000;$ 24922237;320;162
tt0089218;The Goonies;1985;Adventure, Comedy, Family;114;USA;Richard Donner;Sean Astin;7.8;237191;7.78;$ 19000000;$ 63849520;495;123
tt0089346;Into the Night;1985;Action, Comedy, Crime;115;USA;John Landis;Jeff Goldblum;6.5;10795;6.39;$ 8000000;$ 7562164;93;51
tt0089348;Invasion U.S.A.;1985;Action, Thriller;107;USA;Joseph Zito;Chuck Norris;5.5;8594;5.63;$ 10000000;$ 17536256;111;69
tt0089360;Jagged Edge;1985;Drama, Mystery, Thriller;108;USA;Richard Marquand;Maria Mayenzet;6.5;12894;6.41;$ 15000000;$ 40491165;86;33
tt0089370;The Jewel of the Nile;1985;Action, Adventure, Comedy;106;USA;Lewis Teague;Michael Douglas;6.2;49754;6.19;$ 25000000;$ 96773200;79;51
tt0089421;King Solomon's Mines;1985;Action, Adventure, Comedy;100;USA;J. Lee Thompson;Richard Chamberlain;5.3;12281;5.44;$ 12500000;$ 15057465;84;38
tt0089444;Krush Groove;1985;Comedy, Drama, Music;97;USA;Michael Schultz;Sheila E.;6.5;2778;6.24;$ 3000000;$ 11052713;19;6
tt0089457;Ladyhawke;1985;Adventure, Comedy, Drama;121;USA, Italy;Richard Donner;Matthew Broderick;7;42539;6.93;$ 20000000;$ 18432000;199;61
tt0089461;The Last Dragon;1985;Action, Comedy, Drama;109;USA;Michael Schultz;Taimak;6.9;12652;6.73;$ 10000000;$ 25754284;128;68
tt0089469;Legend;1985;Adventure, Fantasy, Romance;94;USA;Ridley Scott;Tom Cruise;6.5;58567;6.48;$ 24500000;$ 15502112;325;129
tt0089489;Lifeforce;1985;Action, Horror, Mystery;101;UK, USA;Tobe Hooper;Steve Railsback;6.2;21808;6.18;$ 25000000;$ 11603545;229;168
tt0089523;Lust in the Dust;1984;Comedy, Western;84;USA;Paul Bartel;Tab Hunter;6.5;2847;6.24;$ 3000000;$ 727639;23;32
tt0089530;Mad Max Beyond Thunderdome;1985;Action, Adventure, Sci-Fi;107;Australia;George Miller;Mel Gibson;6.3;124808;6.29;$ 10000000;$ 36230219;239;139
tt0089537;Mala Noche;1986;Drama;78;USA;Gus Van Sant;Tim Streeter;6.6;3674;6.33;$ 25000;$ 62743;21;55
tt0089543;The Man with One Red Shoe;1985;Comedy, Thriller;92;USA;Stan Dragoti;Tom Hanks;5.7;14547;5.75;$ 16000000;$ 8645411;51;29
tt0089560;Mask;1985;Biography, Drama;120;USA;Peter Bogdanovich;Cher;7.2;25551;7.07;$ 8000000;$ 48230162;104;27
tt0089572;The Mean Season;1985;Crime, Thriller;103;USA;Phillip Borsos;Kurt Russell;6.1;3601;6.05;$ 7000000;$ 4349446;43;31
tt0089603;Mishima: A Life in Four Chapters;1985;Biography, Drama;120;USA, Japan;Paul Schrader;Ken Ogata;8;8630;7.48;$ 5000000;$ 569996;38;85
tt0089643;Murphy's Romance;1985;Comedy, Drama, Romance;107;USA;Martin Ritt;Sally Field;7;5322;6.64;$ 13000000;$ 30867525;42;17
tt0089670;National Lampoon's European Vacation;1985;Adventure, Comedy;95;USA;Amy Heckerling;Chevy Chase;6.2;56808;6.19;$ 17000000;$ 49364621;122;44
tt0089686;A Nightmare on Elm Street Part 2: Freddy's Revenge;1985;Horror;87;USA;Jack Sholder;Mark Patton;5.5;59772;5.52;$ 3000000;$ 29999213;372;134
tt0089715;O.C. and Stiggs;1985;Comedy, Romance;109;USA;Robert Altman;Daniel Jenkins;5.4;1185;5.83;$ 7000000;$ 29815;42;18
tt0089730;Once Bitten;1985;Comedy, Drama, Fantasy;94;USA;Howard Storm;Lauren Hutton;5.5;13099;5.59;$ 3200000;$ 10000000;56;46
tt0089755;Out of Africa;1985;Biography, Drama, Romance;161;USA, UK;Sydney Pollack;Meryl Streep;7.2;70818;7.15;$ 31000000;$ 227542205;238;79
tt0089767;Pale Rider;1985;Drama, Western;115;USA;Clint Eastwood;Clint Eastwood;7.3;51377;7.23;$ 6900000;$ 41410568;157;55
tt0089791;Pee-wee's Big Adventure;1985;Adventure, Comedy, Family;91;USA;Tim Burton;Paul Reubens;7;48597;6.94;$ 6000000;$ 40940662;206;58
tt0089798;Perfect;1985;Drama, Romance;115;USA;James Bridges;Ramey Ellis;4.5;4531;5.10;$ 19000000;$ 12918858;47;16
tt0089816;Plenty;1985;Drama;121;UK, USA;Fred Schepisi;Meryl Streep;6;2683;6.00;$ 10000000;$ 6148000;35;15
tt0089822;Police Academy 2: Their First Assignment;1985;Comedy;87;USA;Jerry Paris;Steve Guttenberg;5.8;50490;5.81;$ 7600000;$ 55600000;91;33
tt0089826;Porky's Revenge;1985;Comedy;92;USA, Canada;James Komack;Dan Monahan;4.9;7622;5.21;$ 9000000;$ 20518905;36;30
tt0089847;The Protector;1985;Action, Crime, Thriller;91;Hong Kong, USA;James Glickenhaus;Jackie Chan;5.8;3961;5.89;$ 5000000;$ 981817;34;34
tt0089853;The Purple Rose of Cairo;1985;Comedy, Fantasy, Romance;82;USA;Woody Allen;Mia Farrow;7.7;46146;7.60;$ 15000000;$ 10631333;159;92
tt0089869;The Quiet Earth;1985;Drama, Mystery, Sci-Fi;91;New Zealand;Geoff Murphy;Bruno Lawrence;6.8;24132;6.71;$ 1000000;$ 2123135;143;79
tt0089880;Rambo: First Blood Part II;1985;Action, Adventure, Thriller;96;USA, Mexico;George P. Cosmatos;Sylvester Stallone;6.5;151441;6.49;$ 44000000;$ 300400432;268;138
tt0089881;Ran;1985;Action, Drama, War;162;Japan, France;Akira Kurosawa;Tatsuya Nakadai;8.2;108871;8.14;$ 11500000;$ 4163377;283;159
tt0089883;Rappin';1985;Drama, Music, Musical;92;USA;Joel Silberg;Mario Van Peebles;3.9;432;5.74;$ 2000000;$ 2864844;13;17
tt0089885;Re-Animator;1985;Comedy, Horror, Sci-Fi;104;USA;Stuart Gordon;Jeffrey Combs;7.2;54717;7.14;$ 900000;$ 2023414;240;195
tt0089886;Real Genius;1985;Comedy, Romance, Sci-Fi;108;USA;Martha Coolidge;Val Kilmer;7;29787;6.91;$ 8000000;$ 12952019;146;57
tt0089893;Red Sonja;1985;Action, Adventure, Fantasy;89;USA, Netherlands, Italy;Richard Fleischer;Arnold Schwarzenegger;5.1;38049;5.17;$ 17900000;$ 6951415;112;80
tt0089907;The Return of the Living Dead;1985;Comedy, Horror, Sci-Fi;91;USA;Dan O'Bannon;Clu Gulager;7.3;53235;7.23;$ 4000000;$ 14237880;339;237
tt0089908;Return to Oz;1985;Adventure, Family, Fantasy;113;UK, USA;Walter Murch;Fairuza Balk;6.7;24112;6.62;$ 25000000;$ 11137801;231;72
tt0089913;Revolution;1985;Adventure, Drama, History;126;UK, Norway;Hugh Hudson;Al Pacino;5.3;6265;5.53;$ 28000000;$ 358574;80;30
tt0089927;Rocky IV;1985;Drama, Sport;91;USA;Sylvester Stallone;Sylvester Stallone;6.9;182619;6.89;$ 30000000;$ 300473716;380;111
tt0089941;Runaway Train;1985;Action, Adventure, Drama;111;USA;Andrey Konchalovskiy;Jon Voight;7.2;26249;7.08;$ 9000000;$ 7683620;186;73
tt0089961;Santa Claus: The Movie;1985;Adventure, Family, Fantasy;107;UK, USA;Jeannot Szwarc;Dudley Moore;6.3;11174;6.24;$ 50000000;$ 23717291;121;47
tt0089984;The Secret of the Sword;1985;Animation, Action, Adventure;100;USA, Japan;Ed Friedman;John Erwin;7.2;2350;6.53;$ 2000000;$ 7660857;23;14
tt0090021;Silver Bullet;1985;Horror;95;USA, Netherlands;Daniel Attias;Gary Busey;6.4;23233;6.35;$ 7000000;$ 12361866;164;119
tt0090022;Silverado;1985;Action, Crime, Drama;133;USA;Lawrence Kasdan;Kevin Kline;7.2;37166;7.11;$ 26000000;$ 32192570;186;58
tt0090037;Smooth Talk;1985;Drama, Romance, Thriller;92;UK, USA;Joyce Chopra;Treat Williams;6.2;1664;6.07;$ 2400000;$ 16785;33;18
tt0090056;Spies Like Us;1985;Adventure, Comedy;102;USA;John Landis;Mark Stewart;6.5;43314;6.47;$ 22000000;$ 60088980;88;38
tt0090060;St. Elmo's Fire;1985;Drama, Romance;110;USA;Joel Schumacher;Emilio Estevez;6.4;35229;6.37;$ 10000000;$ 37803872;170;45
tt0090065;Starchaser: The Legend of Orin;1985;Animation, Action, Adventure;100;South Korea, USA;Steven Hahn;Joe Colligan;6.6;1945;6.24;$ 15000000;$ 3360800;49;39
tt0090073;Stick;1985;Action, Crime, Drama;109;USA;Burt Reynolds;Burt Reynolds;5.8;1846;5.92;$ 22000000;$ 8489518;25;20
tt0090103;The Sure Thing;1985;Comedy, Drama, Romance;100;USA;Rob Reiner;John Cusack;7;18895;6.86;$ 4500000;$ 18135531;79;56
tt0090130;Target;1985;Action, Adventure, Crime;117;USA;Arthur Penn;Gene Hackman;6;3873;6.00;$ 13000000;$ 9023199;34;10
tt0090180;To Live and Die in L.A.;1985;Action, Crime, Drama;116;USA;William Friedkin;William Petersen;7.3;28460;7.18;$ 6000000;$ 17307019;249;115
tt0090196;Transylvania 6-5000;1985;Comedy, Fantasy, Horror;93;Yugoslavia, USA;Rudy De Luca;Jeff Goldblum;5;6543;5.31;$ 3000000;$ 7196872;67;40
tt0090223;Twice in a Lifetime;1985;Drama, Romance;111;USA;Bud Yorkin;Gene Hackman;6.5;906;6.12;$ 8000000;$ 8402424;14;11
tt0090264;A View to a Kill;1985;Action, Adventure, Thriller;131;UK;John Glen;Roger Moore;6.4;86238;6.39;$ 30000000;$ 50327960;355;97
tt0090305;Weird Science;1985;Comedy, Romance, Sci-Fi;94;USA;John Hughes;Anthony Michael Hall;6.6;78335;6.58;$ 7500000;$ 38934048;178;91
tt0090327;Witchboard;1986;Horror, Mystery, Thriller;98;UK, USA;Kevin Tenney;Todd Allen;5.7;6029;5.80;$ 2000000;$ 7369373;80;78
tt0090329;Witness;1985;Crime, Drama, Romance;112;USA;Peter Weir;Harrison Ford;7.4;84424;7.35;$ 12000000;$ 68706993;215;102
tt0090350;Year of the Dragon;1985;Action, Crime, Drama;134;USA;Michael Cimino;Mickey Rourke;6.9;13677;6.74;$ 24000000;$ 18707466;84;67
tt0090357;Young Sherlock Holmes;1985;Adventure, Fantasy, Mystery;109;USA;Barry Levinson;Nicholas Rowe;6.8;18801;6.69;$ 18000000;$ 19739575;103;78
tt0090555;'Crocodile' Dundee;1986;Action, Adventure, Comedy;97;Australia;Peter Faiman;Paul Hogan;6.6;91006;6.58;$ 8800000;$ 328203506;124;44
tt0090568;8 Million Ways to Die;1986;Action, Crime, Drama;115;USA;Hal Ashby;Jeff Bridges;5.8;4362;5.88;$ 18000000;$ 1305114;43;43
tt0090583;About Last Night...;1986;Comedy, Drama, Romance;113;USA;Edward Zwick;Rob Lowe;6.3;14089;6.25;$ 8500000;$ 38702310;88;44
tt0090605;Aliens;1986;Action, Adventure, Sci-Fi;137;USA, UK;James Cameron;Sigourney Weaver;8.3;639500;8.29;$ 18500000;$ 131384634;1302;310
tt0090655;April Fool's Day;1986;Horror, Mystery;89;USA, Canada;Fred Walton;Jay Baker;6.2;13875;6.16;$ 5000000;$ 12947763;154;116
tt0090660;Armed and Dangerous;1986;Action, Comedy, Crime;88;USA;Mark L. Lester;John Candy;5.7;10493;5.77;$ 12000000;$ 15945534;39;16
tt0090670;At Close Range;1986;Crime, Drama;111;USA;James Foley;Sean Penn;7;13871;6.82;$ 6500000;$ 2347000;106;44
tt0090678;Avenging Force;1986;Action, Drama, Thriller;104;USA;Sam Firstenberg;Michael Dudikoff;5.9;2388;5.96;$ 4000000;$ 4679650;26;30
tt0090685;Back to School;1986;Comedy, Romance, Sport;96;USA;Alan Metter;Rodney Dangerfield;6.7;27366;6.63;$ 11000000;$ 91258000;90;32
tt0090693;Band of the Hand;1986;Action, Crime, Drama;109;USA;Paul Michael Glaser;Stephen Lang;6.3;2659;6.14;$ 8700000;$ 4865912;24;26
tt0090713;The Best of Times;1986;Comedy, Drama, Sport;104;USA;Roger Spottiswoode;Robin Williams;6;6498;6.00;$ 12000000;$ 7817314;47;21
tt0090728;Big Trouble in Little China;1986;Action, Adventure, Comedy;99;USA;John Carpenter;Kurt Russell;7.3;120764;7.27;$ 25000000;$ 11100374;397;223
tt0090738;Black Widow;1987;Crime, Drama, Thriller;102;USA;Bob Rafelson;Debra Winger;6.3;8498;6.22;$ 10500000;$ 25205460;69;39
tt0090753;Blue City;1986;Action, Crime, Drama;83;USA;Michelle Manning;Judd Nelson;4.4;988;5.60;$ 10000000;$ 6947787;15;16
